Date,Open,High,Low,Close,Adj Close,Volume
2023-02-03,25.722000122070312,25.722000122070312,25.722000122070312,25.722000122070312,20.873910903930664,100
2023-02-06,26.09000015258789,26.200000762939453,26.09000015258789,26.200000762939453,21.261817932128906,25400
2023-02-07,26.34000015258789,26.34000015258789,26.34000015258789,26.34000015258789,21.375431060791016,100
2023-02-08,26.3799991607666,26.3799991607666,26.132999420166016,26.132999420166016,21.20744514465332,2100
2023-02-09,26.020000457763672,26.395000457763672,26.020000457763672,26.395000457763672,21.42006492614746,200
2023-02-10,26.350000381469727,26.649999618530273,26.350000381469727,26.649999618530273,21.627002716064453,400
2023-02-13,26.523000717163086,26.523000717163086,26.523000717163086,26.523000717163086,21.52393913269043,100
2023-02-14,26.93000030517578,26.950000762939453,26.875,26.875,21.809593200683594,7500
2023-02-15,27.084999084472656,27.084999084472656,27.084999084472656,27.084999084472656,21.980010986328125,0
2023-02-16,27.226999282836914,27.344999313354492,27.20400047302246,27.344999313354492,22.191007614135742,1700
2023-02-17,27.2450008392334,27.2450008392334,27.2450008392334,27.2450008392334,22.10985565185547,100
2023-02-21,27.829999923706055,27.84000015258789,27.790000915527344,27.790000915527344,22.552135467529297,500
2023-02-22,27.71500015258789,27.71500015258789,27.71500015258789,27.71500015258789,22.491270065307617,100
2023-02-23,27.610000610351562,27.610000610351562,27.350000381469727,27.350000381469727,22.195066452026367,6400
2023-02-24,27.773000717163086,27.773000717163086,27.773000717163086,27.773000717163086,22.53833770751953,600
2023-02-27,27.7189998626709,27.7189998626709,27.7189998626709,27.7189998626709,22.494516372680664,100
2023-02-28,27.632999420166016,27.632999420166016,27.632999420166016,27.632999420166016,22.424724578857422,0
2023-03-01,28.139999389648438,28.170000076293945,28.139999389648438,28.139999389648438,22.836166381835938,2900
2023-03-02,28.25,28.280000686645508,28.22800064086914,28.22800064086914,22.90757942199707,800
2023-03-03,27.920000076293945,27.950000762939453,27.700000762939453,27.700000762939453,22.479097366333008,2000
2023-03-06,27.975000381469727,27.975000381469727,27.975000381469727,27.975000381469727,22.702266693115234,200
2023-03-07,27.826000213623047,27.865999221801758,27.826000213623047,27.865999221801758,22.61380958557129,2100
2023-03-08,27.719999313354492,27.833999633789062,27.719999313354492,27.833999633789062,22.587841033935547,13000
2023-03-09,27.80500030517578,27.80500030517578,27.635000228881836,27.635000228881836,22.426349639892578,500
2023-03-10,26.84000015258789,26.8700008392334,26.739999771118164,26.739999771118164,21.70003890991211,6600
2023-03-13,25.649999618530273,26.155000686645508,25.649999618530273,25.979999542236328,21.083282470703125,1200
2023-03-14,26.760000228881836,26.79199981689453,26.59000015258789,26.79199981689453,21.742237091064453,500
2023-03-15,25.959999084472656,26.174999237060547,25.850000381469727,25.974000930786133,21.078414916992188,1100
2023-03-16,26.399999618530273,26.469999313354492,26.3799991607666,26.417999267578125,21.43872833251953,500
2023-03-17,25.672000885009766,25.672000885009766,25.672000885009766,25.672000885009766,20.833335876464844,0
2023-03-20,25.760000228881836,25.808000564575195,25.719999313354492,25.808000564575195,20.943702697753906,13100
2023-03-21,26.58799934387207,26.58799934387207,26.58799934387207,26.58799934387207,21.576684951782227,100
2023-03-22,25.93000030517578,25.93000030517578,25.93000030517578,25.93000030517578,21.042707443237305,0
2023-03-23,25.7549991607666,25.7549991607666,25.7549991607666,25.7549991607666,20.900691986083984,200
2023-03-24,25.579999923706055,25.579999923706055,25.579999923706055,25.579999923706055,20.75867462158203,100
2023-03-27,26.048999786376953,26.048999786376953,26.048999786376953,26.048999786376953,21.1392765045166,100
2023-03-28,26.149999618530273,26.174999237060547,26.1200008392334,26.1200008392334,21.196895599365234,44500
2023-03-29,26.3799991607666,26.389999389648438,26.33099937438965,26.33099937438965,21.368125915527344,7500
2023-03-30,26.290000915527344,26.299999237060547,26.16900062561035,26.16900062561035,21.236661911010742,1000
2023-03-31,25.93000030517578,25.93000030517578,25.780000686645508,25.780000686645508,20.92098045349121,600
2023-04-03,25.760000228881836,25.790000915527344,25.70800018310547,25.70800018310547,20.862550735473633,700
2023-04-04,25.790000915527344,25.8700008392334,25.26799964904785,25.26799964904785,20.50547981262207,56200
2023-04-05,25.065000534057617,25.065000534057617,25.065000534057617,25.065000534057617,20.340744018554688,100
2023-04-06,25.190000534057617,25.190000534057617,25.190000534057617,25.190000534057617,20.442182540893555,100
2023-04-10,25.549999237060547,25.594999313354492,25.549999237060547,25.594999313354492,20.77084732055664,100
2023-04-11,25.729999542236328,25.729999542236328,25.674999237060547,25.674999237060547,20.835769653320312,1600
2023-04-12,25.69300079345703,25.69300079345703,25.65999984741211,25.65999984741211,20.823596954345703,100
2023-04-13,25.829999923706055,25.829999923706055,25.829999923706055,25.829999923706055,20.96155548095703,100
2023-04-14,26.069000244140625,26.069000244140625,26.069000244140625,26.069000244140625,21.155508041381836,100
2023-04-17,26.34000015258789,26.3799991607666,26.34000015258789,26.3799991607666,21.40789031982422,300
2023-04-18,26.30500030517578,26.30500030517578,26.30500030517578,26.30500030517578,21.347026824951172,100
2023-04-19,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,21.424121856689453,0
2023-04-20,26.2549991607666,26.2549991607666,26.239999771118164,26.239999771118164,21.29427719116211,1700
2023-04-21,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,21.367313385009766,100
2023-04-24,26.15999984741211,26.15999984741211,26.15999984741211,26.15999984741211,21.22935676574707,100
2023-04-25,25.809999465942383,25.809999465942383,25.704999923706055,25.704999923706055,20.86011505126953,1000
2023-04-26,25.829999923706055,25.829999923706055,25.829999923706055,25.829999923706055,20.96155548095703,100
2023-04-27,26.100000381469727,26.159000396728516,26.100000381469727,26.159000396728516,21.228546142578125,100
2023-04-28,25.808000564575195,25.808000564575195,25.808000564575195,25.808000564575195,20.943702697753906,100
2023-05-01,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,21.61077117919922,0
2023-05-02,25.90999984741211,25.90999984741211,25.90999984741211,25.90999984741211,21.026477813720703,0
2023-05-03,25.770999908447266,25.770999908447266,25.770999908447266,25.770999908447266,20.91367530822754,100
2023-05-04,25.864999771118164,25.864999771118164,25.864999771118164,25.864999771118164,20.989957809448242,100
2023-05-05,26.149999618530273,26.149999618530273,26.149999618530273,26.149999618530273,21.221242904663086,100
2023-05-08,26.31999969482422,26.31999969482422,26.31999969482422,26.31999969482422,21.35919952392578,200
2023-05-09,26.34000015258789,26.34000015258789,26.34000015258789,26.34000015258789,21.375431060791016,100
2023-05-10,25.996000289916992,25.996000289916992,25.996000289916992,25.996000289916992,21.096267700195312,100
2023-05-11,25.829999923706055,25.829999923706055,25.790000915527344,25.790000915527344,20.929096221923828,1000
2023-05-12,26.020000457763672,26.020000457763672,26.020000457763672,26.020000457763672,21.115745544433594,0
2023-05-15,26.139999389648438,26.139999389648438,26.139999389648438,26.139999389648438,21.213125228881836,0
2023-05-16,26.391000747680664,26.391000747680664,26.391000747680664,26.391000747680664,21.416818618774414,0
2023-05-17,26.4950008392334,26.4950008392334,26.4950008392334,26.4950008392334,21.501216888427734,100
2023-05-18,26.94499969482422,26.94499969482422,26.94499969482422,26.94499969482422,21.86639976501465,100
2023-05-19,27.200000762939453,27.200000762939453,27.200000762939453,27.200000762939453,22.07333755493164,100
