Date,Open,High,Low,Close,Adj Close,Volume
2024-01-11,55.20000076293945,56.41999816894531,52.279998779296875,52.91999816894531,52.91999816894531,482500
2024-01-12,52.650001525878906,52.68000030517578,49.2599983215332,49.619998931884766,49.619998931884766,331100
2024-01-16,49.04999923706055,49.349998474121094,47.95000076293945,49.20000076293945,49.20000076293945,175400
2024-01-17,48.41999816894531,48.81999969482422,48.112998962402344,48.58000183105469,48.58000183105469,131800
2024-01-18,48.400001525878906,48.54999923706055,46.22999954223633,46.41999816894531,46.41999816894531,220600
2024-01-19,46.81999969482422,47.900001525878906,45.75,47.209999084472656,47.209999084472656,200300
2024-01-22,46.2400016784668,46.38600158691406,45.0,45.68000030517578,45.68000030517578,133200
2024-01-23,44.29999923706055,44.93000030517578,43.77000045776367,44.40999984741211,44.40999984741211,171700
2024-01-24,45.43000030517578,45.58000183105469,44.84000015258789,44.84000015258789,44.84000015258789,47900
2024-01-25,45.349998474121094,45.43000030517578,44.779998779296875,45.060001373291016,45.060001373291016,100400
2024-01-26,46.70000076293945,47.75,46.66400146484375,47.54999923706055,47.54999923706055,82300
2024-01-29,47.560001373291016,49.02000045776367,47.33000183105469,48.93000030517578,48.93000030517578,343100
2024-01-30,49.189998626708984,49.540000915527344,48.98500061035156,49.36000061035156,49.36000061035156,55100
2024-01-31,48.40999984741211,49.529998779296875,48.11000061035156,48.16999816894531,48.16999816894531,167400
2024-02-01,48.0,48.97999954223633,47.959999084472656,48.75,48.75,94400
2024-02-02,48.369998931884766,49.20000076293945,48.349998474121094,48.68000030517578,48.68000030517578,120800
2024-02-05,49.16999816894531,49.16999816894531,47.869998931884766,48.060001373291016,48.060001373291016,126900
2024-02-06,48.59000015258789,49.130001068115234,48.5099983215332,48.77000045776367,48.77000045776367,202100
2024-02-07,48.86000061035156,50.150001525878906,48.619998931884766,50.02000045776367,50.02000045776367,386300
2024-02-08,51.04999923706055,51.65999984741211,50.869998931884766,51.59000015258789,51.59000015258789,183300
2024-02-09,53.29999923706055,54.619998931884766,53.02000045776367,53.869998931884766,53.869998931884766,198300
2024-02-12,54.619998931884766,57.060001373291016,54.619998931884766,56.91999816894531,56.91999816894531,168700
2024-02-13,55.56999969482422,56.06999969482422,54.75,55.9900016784668,55.9900016784668,108800
2024-02-14,58.70000076293945,58.9900016784668,58.119998931884766,58.63999938964844,58.63999938964844,119000
2024-02-15,59.4900016784668,59.93000030517578,58.5099983215332,58.56999969482422,58.56999969482422,142300
2024-02-16,59.2599983215332,59.279998779296875,58.439998626708984,58.79999923706055,58.79999923706055,104600
2024-02-20,59.22999954223633,59.310001373291016,57.47999954223633,58.849998474121094,58.849998474121094,6816000
2024-02-21,57.66999816894531,58.2400016784668,57.380001068115234,57.650001525878906,57.650001525878906,301100
2024-02-22,57.88999938964844,58.9900016784668,57.7599983215332,58.95000076293945,58.95000076293945,542900
2024-02-23,58.029998779296875,58.08000183105469,57.310001373291016,57.86000061035156,57.86000061035156,126000
2024-02-26,58.189998626708984,62.215999603271484,58.189998626708984,61.72999954223633,61.72999954223633,390800
2024-02-27,64.48999786376953,65.2300033569336,63.7599983215332,64.61000061035156,64.61000061035156,303400
2024-02-28,68.23999786376953,72.79000091552734,66.93000030517578,68.38999938964844,68.38999938964844,770200
2024-02-29,71.88999938964844,72.12000274658203,68.37000274658203,70.22000122070312,70.22000122070312,359900
2024-03-01,70.7300033569336,71.6500015258789,69.30000305175781,71.44999694824219,71.44999694824219,358400
2024-03-04,74.19999694824219,77.05999755859375,74.08300018310547,76.73999786376953,76.73999786376953,359100
2024-03-05,76.69999694824219,78.58999633789062,67.5,70.13999938964844,70.13999938964844,879300
2024-03-06,75.80999755859375,76.52999877929688,73.9800033569336,75.95999908447266,75.95999908447266,406900
2024-03-07,76.44000244140625,77.12000274658203,75.6500015258789,76.72000122070312,76.72000122070312,473600
2024-03-08,77.0999984741211,79.3499984741211,74.95999908447266,78.58000183105469,78.58000183105469,510900
2024-03-11,82.04000091552734,82.66899871826172,80.94000244140625,81.7699966430664,81.7699966430664,1916800
2024-03-12,82.0,82.91000366210938,77.91000366210938,80.9800033569336,80.9800033569336,3096300
2024-03-13,82.62999725341797,83.36000061035156,81.2750015258789,83.36000061035156,83.36000061035156,616900
2024-03-14,82.45999908447266,82.45999908447266,77.5,78.4800033569336,78.4800033569336,777900
2024-03-15,76.75,80.02999877929688,76.38500213623047,78.29000091552734,78.29000091552734,559900
2024-03-18,77.0,77.60800170898438,75.33999633789062,75.7699966430664,75.7699966430664,449000
2024-03-19,72.25,74.5,70.5,72.86000061035156,72.86000061035156,729400
2024-03-20,71.79000091552734,74.79000091552734,70.30000305175781,74.5999984741211,74.5999984741211,500400
2024-03-21,76.56999969482422,76.62000274658203,73.41999816894531,73.8499984741211,73.8499984741211,465600
2024-03-22,72.7300033569336,72.80999755859375,70.94000244140625,72.37000274658203,72.37000274658203,303900
2024-03-25,75.88999938964844,80.5999984741211,75.87000274658203,80.54000091552734,80.54000091552734,631000
2024-03-26,80.33999633789062,80.3949966430664,78.49500274658203,78.70999908447266,78.70999908447266,350900
2024-03-27,81.16999816894531,81.2699966430664,77.44000244140625,77.75,77.75,455900
2024-03-28,80.55999755859375,81.27999877929688,79.83999633789062,80.33999633789062,80.33999633789062,469500
2024-04-01,79.37999725341797,79.41899871826172,77.11000061035156,78.97000122070312,78.97000122070312,291300
2024-04-02,73.45999908447266,75.0,73.05000305175781,74.61000061035156,74.61000061035156,399200
2024-04-03,74.47000122070312,75.73999786376953,74.2300033569336,74.5199966430664,74.5199966430664,233000
2024-04-04,76.23999786376953,78.55999755859375,76.0199966430664,77.5199966430664,77.5199966430664,427400
2024-04-05,75.69000244140625,77.58999633789062,75.69000244140625,76.25,76.25,209800
2024-04-08,81.72000122070312,81.72000122070312,80.61000061035156,81.20999908447266,81.20999908447266,276300
2024-04-09,80.04000091552734,80.30000305175781,77.16999816894531,78.05999755859375,78.05999755859375,256300
2024-04-10,76.5199966430664,79.28500366210938,76.3499984741211,79.2699966430664,79.2699966430664,183300
2024-04-11,80.06999969482422,80.25,78.72000122070312,79.75,79.75,171700
2024-04-12,79.47000122070312,79.54000091552734,73.79199981689453,75.75,75.75,491600
2024-04-15,75.0199966430664,75.29000091552734,70.55000305175781,71.68000030517578,71.68000030517578,246200
2024-04-16,71.56999969482422,71.63999938964844,69.88999938964844,71.01000213623047,71.01000213623047,213800
2024-04-17,70.62000274658203,71.23999786376953,67.4729995727539,69.0199966430664,69.0199966430664,308800
2024-04-18,70.68000030517578,72.55999755859375,70.0999984741211,71.91999816894531,71.91999816894531,245000
2024-04-19,73.37000274658203,73.66000366210938,71.92900085449219,72.7699966430664,72.7699966430664,200200
2024-04-22,74.87000274658203,75.69000244140625,74.38999938964844,75.37999725341797,75.37999725341797,225300
2024-04-23,74.91999816894531,75.98999786376953,74.87999725341797,75.27999877929688,75.27999877929688,97500
2024-04-24,74.76000213623047,75.05999755859375,72.08999633789062,72.30999755859375,72.30999755859375,278500
